name,economy (mpg),cylinders,displacement (cc),power (hp),weight (lb),0-60 mph (s),year
42320,21.1,7,385,206,2130,23.1,79
42321,19.9,10,456,92,1270,18.1,70
42322,47.2,4,503,278,4250,9.6,116
42323,19.4,10,365,157,4478,15.8,118
42324,33.0,7,237,131,5438,12.0,82
42325,9.9,9,346,134,2905,27.7,109
42326,19.6,5,467,152,5459,23.1,94
42327,43.6,3,507,62,2603,9.9,76
42328,31.5,4,127,229,2497,31.8,72
42329,50.7,3,409,243,2528,13.6,89
42330,35.3,10,294,233,5753,15.8,151
42331,35.6,5,130,170,3287,14.9,126
42332,16.1,6,190,134,4663,27.2,104
42333,15.3,3,427,102,3513,30.1,96
42334,43.4,3,488,96,3529,29.4,70
42335,38.1,7,393,269,1561,29.2,109
42336,21.5,7,402,142,3121,29.8,139
42337,26.9,6,411,145,2186,8.5,108
42338,53.6,8,114,117,1407,30.5,83
42339,29.5,7,246,248,4271,27.9,151
42340,13.7,6,310,259,2011,28.6,139
42341,17.2,4,514,240,5190,19.9,99
42342,49.8,4,121,94,4875,20.4,71
42343,33.0,6,390,198,1651,14.2,71
42344,43.7,4,426,54,5564,23.6,88
42345,11.1,7,227,182,5505,27.6,143
42346,34.3,4,461,237,4773,30.4,106
42347,33.6,3,490,151,3645,32.2,91
42348,24.2,8,312,247,2131,14.0,104
42349,8.8,5,148,134,2530,11.8,136
42350,30.5,5,84,174,2518,30.7,137
42351,35.6,9,77,271,2703,9.7,151
42352,17.4,10,306,86,5885,29.4,94
42353,18.0,7,213,224,5602,29.0,140
42354,30.1,9,330,164,2551,20.5,132
42355,19.1,9,280,171,3210,32.8,78
42356,49.8,10,270,137,4127,20.7,139
42357,35.8,6,295,113,4360,15.6,146
42358,11.9,7,260,265,1823,12.0,100
42359,18.0,6,191,219,4526,22.0,80
42360,14.8,6,121,122,1296,14.4,81
42361,13.7,9,396,111,4303,20.7,100
42362,46.8,5,455,167,2408,13.9,116
42363,19.1,3,276,232,5375,23.2,82
42364,13.5,5,169,175,3646,26.4,77
42365,37.3,8,84,143,1434,19.1,108
42366,15.7,7,429,190,4923,14.3,122
42367,24.8,6,432,53,3002,24.9,119
42368,37.9,6,438,259,1957,26.4,106
42369,32.5,6,375,149,4049,31.9,146
42370,48.4,3,333,73,5883,9.1,97
42371,11.8,9,462,101,4599,16.9,116
42372,19.2,7,87,276,5590,15.9,89
42373,15.9,9,121,277,4476,11.1,117
42374,17.1,4,215,255,1692,26.1,108
42375,18.2,5,170,125,2620,15.7,115
42376,45.0,7,452,186,5341,22.9,135
42377,45.0,10,331,166,1696,10.4,76
42378,17.5,3,288,184,4420,16.1,133
42379,53.7,6,191,202,2006,27.5,78
42380,28.3,3,268,206,3985,13.8,131
42381,39.0,4,207,220,5971,9.7,109
42382,14.2,3,311,263,5130,13.5,95
42383,11.7,5,205,133,2336,10.6,70
42384,53.4,8,107,122,4172,9.1,116
42385,46.1,5,89,247,1295,17.5,137
42386,14.1,5,524,277,3626,27.4,85
42387,12.1,8,84,69,6107,20.2,109
42388,32.6,4,121,267,4737,19.4,141
42389,46.5,6,281,98,5559,14.5,79
42390,50.6,6,185,204,4950,31.5,133
42391,52.8,3,369,53,6288,32.2,122
42392,24.5,5,457,102,1553,15.0,127
42393,30.6,3,225,186,5560,31.9,89
42394,50.0,9,305,231,2439,32.7,123
42395,48.3,4,105,186,3399,30.8,120
42396,16.9,6,332,263,2532,17.2,134
42397,25.9,10,115,208,2264,24.7,149
42398,53.8,9,500,278,4210,29.1,89
42399,51.7,8,243,53,4404,9.4,105
42400,34.2,5,522,76,5493,8.1,83
42401,44.3,4,366,63,5162,15.8,70
42402,36.3,10,316,113,3458,12.5,128
42403,28.0,8,523,161,2780,10.9,100
42404,45.7,5,241,200,2545,11.4,96
42405,45.7,6,485,180,1501,17.9,109
42406,25.6,4,157,262,3335,23.2,80
42407,40.5,9,144,246,4885,15.6,125
42408,15.2,4,252,57,3072,11.0,100
42409,36.1,5,448,202,2039,23.4,93
42410,21.5,6,491,151,1264,32.0,81
42411,25.9,7,290,181,5867,31.9,90
42412,46.5,4,371,239,5973,30.9,131
42413,48.7,3,81,262,2036,22.0,109
42414,29.5,4,180,112,5990,14.5,134
42415,48.5,7,224,84,1389,29.2,91
42416,26.6,9,420,229,2874,32.7,96
42417,29.7,5,210,251,2866,11.7,102
42418,28.7,8,361,70,1379,10.1,105
42419,21.6,8,176,234,2419,22.9,97
42420,12.1,7,241,230,3155,24.5,108
42421,28.0,9,209,248,1311,27.7,146
42422,51.2,9,113,216,1416,17.5,124
42423,46.2,8,384,183,1789,30.2,125
42424,39.9,9,315,120,3131,15.2,123
42425,39.1,9,80,90,5102,31.6,101
42426,15.5,7,263,179,5498,19.3,106
42427,46.4,7,528,230,3219,23.2,122
42428,31.6,9,417,63,4721,11.4,122
42429,53.5,9,510,66,2647,15.9,96
42430,18.5,9,185,118,5843,25.5,131
42431,38.5,5,489,214,5395,10.3,81
42432,8.3,10,458,64,4924,26.9,96
42433,18.9,8,218,119,1900,15.9,115
42434,24.5,4,129,231,3264,32.5,97
42435,32.6,10,356,124,3856,25.4,145
42436,26.8,7,281,112,1905,20.1,70
42437,10.1,9,209,132,2931,28.5,151
42438,52.0,4,307,109,1694,23.8,83
42439,9.4,10,395,66,2232,20.5,139
42440,19.7,9,166,138,4012,14.1,133
42441,42.8,8,511,184,5745,14.9,151
42442,36.8,8,159,133,4000,16.1,118
42443,40.1,5,132,141,3669,12.3,119
42444,8.4,10,161,221,4681,27.1,137
42445,17.9,3,230,215,3242,16.1,80
42446,36.4,6,379,93,4984,12.2,82
42447,11.8,9,442,155,3396,23.9,132
42448,43.5,5,221,188,4000,16.8,140
42449,51.8,7,303,227,6018,14.9,134
42450,36.4,3,240,167,3466,26.1,88
42451,33.4,8,364,159,1372,10.8,121
42452,10.7,9,358,160,4083,10.1,134
42453,30.9,6,249,200,2874,16.3,117
42454,25.9,9,190,271,5126,29.4,119
42455,13.9,7,113,163,2297,13.1,109
42456,28.2,10,519,118,1380,19.8,133
42457,50.0,10,237,129,2550,10.2,121
42458,50.9,6,115,152,1657,24.1,90
42459,10.3,4,486,143,2884,26.3,107
42460,48.3,6,254,108,5845,11.6,140
42461,41.6,4,388,85,6234,13.1,124
42462,52.2,8,239,236,5136,26.5,105
42463,48.3,5,310,195,3975,29.4,115
42464,26.4,7,98,143,2871,18.9,79
42465,14.4,10,286,53,5236,22.1,81
42466,9.9,10,152,104,2043,22.2,122
42467,32.4,9,137,76,2245,16.4,127
42468,51.4,4,398,184,1233,10.3,73
42469,26.0,3,251,146,4977,14.1,100
42470,19.4,5,348,127,4257,17.5,111
42471,38.5,8,131,212,2247,10.3,113
42472,40.4,7,475,100,3039,22.7,114
42473,52.2,10,328,154,1886,24.6,119
42474,23.3,6,504,82,3072,19.0,115
42475,30.0,3,227,144,3066,10.1,90
42476,13.6,7,106,73,3459,24.5,135
42477,18.4,4,246,93,3612,30.2,75
42478,20.0,4,135,224,3060,30.0,77
42479,52.1,10,320,123,2351,26.2,97
42480,24.6,4,130,273,1346,13.6,142
42481,36.7,10,460,144,2820,22.7,130
42482,13.3,6,414,219,5919,14.7,75
42483,17.5,7,273,270,1451,28.5,119
42484,47.9,4,208,250,4450,9.3,123
42485,38.7,6,410,114,5944,18.5,115
42486,36.0,5,126,110,5547,22.3,143
42487,14.4,7,423,192,2916,30.7,129
42488,31.4,7,238,71,3070,19.6,112
42489,47.5,7,144,157,1926,11.2,131
42490,12.2,6,91,222,4300,32.1,99
42491,23.6,3,330,166,1424,20.8,123
42492,14.8,4,138,84,3079,13.2,129
42493,15.5,4,272,253,2521,25.1,93
42494,24.8,6,419,250,5739,15.4,147
42495,36.1,9,163,106,6076,27.3,110
42496,8.3,10,506,235,2538,27.7,106
42497,50.2,9,478,81,2229,30.4,93
42498,25.3,3,403,138,4553,20.8,71
42499,32.8,4,291,228,2788,24.9,106
42500,39.9,6,224,76,5503,13.5,94
42501,26.5,3,317,176,2056,25.8,133
42502,39.7,6,237,154,5038,18.9,88
42503,15.3,4,257,138,1448,32.2,135
42504,22.0,7,154,205,3518,17.7,140
42505,48.3,4,151,225,2927,29.9,138
42506,47.3,3,73,69,4205,20.0,149
42507,16.1,6,526,161,3263,8.6,97
42508,21.4,10,223,274,5035,16.4,132
42509,31.6,5,449,178,4178,16.2,72
42510,45.7,3,193,263,5160,13.7,137
42511,53.3,10,282,184,5923,28.4,86
42512,33.6,6,383,59,3828,30.3,86
42513,21.2,7,268,88,1463,8.4,109
42514,26.8,7,175,252,3223,15.6,71
42515,12.9,7,314,223,1485,17.0,123
42516,22.7,6,212,87,5667,14.6,111
42517,9.7,9,128,76,2260,21.1,76
42518,14.7,6,93,147,5579,20.0,150
42519,38.5,8,171,233,1581,32.6,79
42520,52.5,10,419,186,3829,12.4,70
42521,37.9,8,505,239,5906,16.6,88
42522,51.3,8,167,268,1291,19.2,73
42523,42.2,4,524,121,1788,26.0,92
42524,30.2,5,481,88,3300,31.9,133
42525,31.3,9,279,143,5481,31.6,136
42526,41.4,10,509,194,2927,29.7,111
42527,40.4,7,467,243,4398,25.8,136
42528,10.0,4,495,270,2488,9.8,103
42529,31.8,6,305,159,4736,11.8,99
42530,31.7,8,152,208,1632,18.0,150
42531,14.1,3,326,127,3277,30.8,140
42532,24.2,3,399,195,5288,15.2,75
42533,34.0,10,305,211,2867,9.0,77
42534,30.4,8,281,231,1287,21.6,134
42535,45.8,5,125,174,3524,32.4,147
42536,12.3,7,391,257,1372,22.7,117
42537,33.9,5,323,73,6092,26.5,111
42538,17.2,4,487,228,5833,10.7,118
42539,14.4,7,303,96,2920,28.9,100
42540,14.0,3,506,91,2843,11.0,127
42541,22.1,7,291,257,1253,31.1,123
42542,12.7,5,405,196,1230,11.8,96
42543,39.9,9,147,169,1281,24.6,102
42544,50.7,10,453,72,6285,25.6,142
42545,24.4,6,113,139,2931,19.6,134
42546,47.6,9,290,100,1569,30.9,93
42547,39.7,8,472,269,4092,15.1,139
42548,35.7,9,337,116,2776,11.0,127
42549,33.0,7,406,112,2174,25.1,77
42550,32.9,3,321,76,2682,16.7,130
42551,46.6,10,124,190,4802,29.5,113
42552,12.4,10,326,216,4207,21.3,86
42553,36.0,4,276,107,6261,32.6,71
42554,51.6,4,497,88,1639,31.7,143
42555,50.3,8,401,195,4975,26.1,98
42556,43.8,8,295,57,4728,22.9,86
42557,9.0,10,442,67,2561,31.1,129
42558,31.2,4,77,99,3240,30.3,76
42559,9.2,9,442,189,3909,15.7,82
42560,17.9,5,196,100,1870,25.4,87
42561,51.9,8,105,261,2104,21.8,141
42562,13.8,8,148,108,2334,17.7,138
42563,39.8,6,105,270,5421,22.5,143
42564,52.3,4,191,223,2271,16.8,144
42565,12.2,8,349,205,3475,18.8,125
42566,52.3,10,249,180,2278,9.5,101
42567,21.3,10,77,166,6200,22.9,77
42568,50.5,8,366,199,6111,11.0,135
42569,16.0,6,362,58,3563,15.3,116
42570,39.3,3,214,152,3442,26.5,110
42571,19.1,7,82,190,2444,29.4,79
42572,17.3,9,501,119,4349,31.2,122
42573,14.6,10,276,261,4021,28.0,96
42574,44.5,10,514,208,1273,13.5,84
42575,51.7,8,159,209,1755,26.1,119
42576,37.6,10,319,150,5546,8.5,122
42577,18.8,6,361,277,3169,23.4,143
42578,45.9,9,109,217,5601,12.8,78
42579,53.5,8,490,121,4205,24.1,135
42580,35.1,3,71,162,5498,18.1,70
42581,51.1,7,190,81,1243,18.7,137
42582,31.9,4,468,157,2648,29.3,80
42583,48.7,6,202,66,5214,12.3,142
42584,9.1,7,327,160,5974,17.7,147
42585,50.1,4,344,167,2855,9.2,89
42586,16.0,8,407,218,5535,21.7,143
42587,42.3,5,217,145,2771,9.4,145
42588,22.7,4,225,218,4318,25.2,106
42589,19.6,8,383,170,3518,15.0,91
42590,17.3,5,98,199,1915,27.0,150
42591,32.0,6,301,53,4376,16.8,133
42592,39.6,5,492,120,5392,9.0,143
42593,44.9,9,168,129,1974,15.9,139
42594,14.4,3,178,262,4086,20.2,76
42595,48.8,6,416,153,3878,16.9,95
42596,17.8,10,473,253,3370,23.0,72
42597,14.0,4,286,150,2498,20.3,141
42598,48.1,5,397,131,3053,20.0,137
42599,10.3,6,71,260,5694,26.6,113
42600,32.2,10,255,87,2332,13.1,126
42601,17.7,7,471,61,5818,19.0,124
42602,32.6,8,469,161,4863,25.6,115
42603,39.6,5,203,160,2465,24.6,144
42604,42.5,6,83,106,6197,10.4,141
42605,19.1,6,500,72,4577,25.3,129
42606,53.5,9,321,133,3225,23.6,123
42607,43.0,5,147,178,2986,12.7,125
42608,22.3,5,253,248,2594,19.5,75
42609,48.5,8,94,111,3280,28.1,103
42610,17.4,9,317,161,3239,18.8,115
42611,20.2,9,252,195,2076,25.8,85
42612,46.0,5,398,124,5585,32.3,77
42613,31.7,10,451,118,5602,10.8,139
42614,19.4,10,330,52,4302,28.4,144
42615,13.2,10,506,175,4024,21.7,144
42616,14.8,8,486,144,2691,9.6,131
42617,31.8,8,447,248,4409,10.4,109
42618,44.6,7,349,72,2951,10.7,101
42619,37.5,5,367,93,5411,25.5,107
42620,24.8,3,433,70,2863,15.0,107
42621,8.2,3,319,182,3951,13.8,114
42622,30.9,4,89,141,1754,20.5,131
42623,20.3,6,192,272,4705,23.9,99
42624,21.4,4,234,82,3045,17.9,118
42625,28.4,7,312,173,1845,26.4,138
42626,17.3,10,127,188,2005,11.4,129
42627,15.6,10,348,83,2325,18.7,74
42628,47.9,3,283,218,5446,14.2,114
42629,48.0,8,465,205,1224,28.3,141
42630,29.6,8,197,75,1883,28.1,87
42631,19.6,6,351,234,6035,13.5,119
42632,17.4,5,362,104,3523,13.2,91
42633,28.2,8,134,199,5161,22.6,133
42634,53.9,10,129,275,3372,18.4,117
42635,47.2,9,416,88,3190,27.6,96
42636,28.7,8,164,225,1601,31.6,129
42637,30.2,10,299,192,2025,21.3,89
42638,32.8,10,86,231,6086,14.1,75
42639,18.1,10,254,140,4974,30.6,112
42640,47.9,10,359,117,3335,22.1,118
42641,14.7,4,106,176,4429,9.0,103
42642,37.9,9,213,246,2020,32.5,86
42643,9.7,9,351,122,6209,14.6,75
42644,22.7,8,470,79,3600,31.9,142
42645,19.1,7,209,69,2896,19.1,136
42646,53.4,4,329,96,3195,25.4,70
42647,18.8,8,287,208,4510,16.1,130
42648,33.4,7,348,69,5969,29.7,99
42649,31.4,8,276,189,3639,26.2,142
42650,8.7,6,493,276,2071,21.4,108
42651,21.3,7,439,189,3715,25.9,138
42652,18.7,3,497,214,2699,27.4,85
42653,18.8,3,303,237,3536,25.3,121
42654,28.6,9,269,246,3055,31.6,70
42655,52.1,10,470,214,3698,29.6,150
42656,51.1,10,183,189,3515,18.1,124
42657,27.7,10,227,119,4377,20.4,110
42658,15.2,4,407,156,3677,30.8,115
42659,30.1,9,372,182,4658,28.9,96
42660,24.9,8,131,111,1927,11.2,150
42661,12.6,10,228,254,4252,24.4,134
42662,41.7,3,176,234,6137,25.9,108
42663,29.2,3,204,72,5411,15.0,72
42664,41.3,9,392,111,1827,26.4,138
42665,53.9,8,198,137,5683,26.1,132
42666,46.3,9,222,77,3829,22.8,149
42667,40.5,3,146,69,4283,9.7,115
42668,19.8,8,393,123,1379,31.3,105
42669,8.7,7,304,276,1714,27.0,149
42670,42.7,6,448,182,5584,15.5,123
42671,44.0,6,345,146,3159,26.5,118
42672,37.8,3,438,193,2526,11.0,98
42673,18.8,10,475,189,1335,12.9,112
42674,35.2,8,187,106,2190,29.2,109
42675,23.9,10,327,145,1356,9.2,146
42676,52.1,10,448,177,4708,25.1,99
42677,28.3,8,159,72,2312,22.2,145
42678,30.2,3,423,273,3211,27.7,94
42679,8.3,7,358,198,4747,30.9,111
42680,26.5,10,99,83,2381,29.3,120
42681,16.3,3,454,144,3519,12.5,75
42682,49.4,7,425,197,5959,10.6,137
42683,37.2,4,378,258,2619,21.5,97
42684,37.2,5,352,279,5661,31.8,78
42685,40.8,7,409,176,6026,12.3,141
42686,20.6,6,428,240,2077,26.6,101
42687,15.9,8,507,248,2229,15.9,100
42688,45.7,7,232,92,5103,12.9,132
42689,11.8,4,510,150,5023,23.8,132
42690,32.6,10,254,111,4180,15.9,147
42691,24.5,5,504,229,3388,22.6,143
42692,48.1,9,424,117,6016,28.3,99
42693,36.2,10,108,215,2790,9.9,92
42694,11.7,7,323,229,1677,11.5,122
42695,23.3,6,479,166,1786,9.3,70
42696,12.1,6,312,83,5273,23.8,83
42697,22.4,8,225,92,2740,21.7,103
42698,17.9,6,355,139,4571,17.7,90
42699,14.8,3,99,120,4223,19.6,134
42700,19.1,7,397,103,1955,26.4,108
42701,25.6,4,389,244,3631,16.0,96
42702,43.2,5,236,214,2848,12.6,120
42703,53.4,9,219,195,3081,24.4,121
42704,51.5,6,228,144,1254,13.8,127
42705,21.4,9,231,109,5482,24.7,89
42706,16.9,6,268,239,6147,26.9,140
42707,31.0,4,102,74,5257,14.0,76
42708,14.5,4,282,59,6181,17.1,81
42709,44.0,3,103,69,2579,12.7,107
42710,50.0,6,385,60,5726,28.1,89
42711,22.5,8,330,231,5642,9.9,151
42712,50.2,10,193,229,3819,27.3,86
42713,22.5,10,183,171,2752,15.6,85
42714,21.9,10,370,188,4528,22.2,106
42715,47.1,10,375,155,4346,29.2,140
42716,36.0,10,267,89,5694,30.7,80
42717,21.0,8,522,241,3949,15.0,131
42718,53.6,8,380,167,5580,11.3,109
42719,12.5,10,452,123,3236,12.4,119
42720,20.7,3,430,246,3004,9.2,86
42721,50.3,3,469,227,5158,10.7,78
42722,40.2,3,243,63,5197,22.1,101
42723,47.2,6,441,159,1449,29.7,116
42724,50.1,6,523,143,1986,32.9,83
42725,34.9,9,337,190,2323,28.7,92
42726,12.5,4,409,111,6033,15.5,133
42727,35.9,6,471,94,2584,20.6,76
42728,47.8,4,274,119,1949,29.6,108
42729,28.9,8,109,53,2713,25.4,121
42730,27.8,8,125,242,5316,24.8,114
42731,51.5,10,414,55,5408,27.3,71
42732,29.1,3,515,78,5759,21.9,134
42733,25.6,10,448,186,3045,27.6,72
42734,12.2,5,362,205,3764,20.1,94
42735,44.2,4,236,258,5844,11.4,81
42736,31.9,4,223,73,6285,14.5,77
42737,50.1,10,231,113,4443,32.6,119
42738,31.3,4,335,152,3134,11.0,112
42739,12.2,5,175,84,1699,15.3,87
42740,16.6,6,366,126,3262,25.8,131
42741,16.5,8,351,187,2804,29.1,137
42742,32.3,5,338,97,3620,19.0,72
42743,41.4,9,240,151,1376,19.7,83
42744,19.9,8,345,95,1595,17.6,91
42745,45.8,4,269,89,3027,17.7,143
42746,12.8,6,295,177,2969,12.1,131
42747,21.5,3,167,99,2670,22.2,79
42748,35.7,8,164,95,2746,9.4,135
42749,15.5,5,226,154,4108,12.8,72
42750,39.0,9,429,180,1753,14.1,104
42751,42.3,7,144,265,4461,17.8,138
42752,16.9,6,88,94,6000,13.7,146
42753,22.3,7,73,167,2523,31.2,147
42754,41.9,7,479,155,5460,25.0,133
42755,24.5,10,343,52,3520,31.4,149
42756,41.1,7,362,274,1917,8.2,127
42757,25.9,7,143,208,4378,13.3,107
42758,30.6,8,236,162,5028,23.1,138
42759,10.5,3,252,181,3401,16.6,103
42760,10.2,3,234,229,3094,24.4,104
42761,18.8,7,191,129,1842,20.7,105
42762,47.9,8,332,97,1430,14.4,111
42763,28.4,6,424,161,3184,23.3,91
42764,39.1,5,365,251,2225,31.1,115
42765,48.6,9,323,146,5163,14.1,82
42766,13.8,8,170,121,4322,8.3,123
42767,17.2,5,449,52,2892,15.6,139
42768,39.2,6,502,238,2280,9.9,85
42769,15.7,4,259,146,2554,9.9,131
42770,49.4,9,230,177,1371,28.3,71
42771,33.0,6,475,136,5292,13.1,107
42772,30.3,8,287,271,5232,9.3,149
42773,19.5,8,105,152,2599,10.1,113
42774,27.2,9,111,73,4733,9.5,121
42775,34.1,4,411,99,4262,18.0,118
42776,9.5,10,428,208,3544,30.8,120
42777,42.8,10,125,172,5334,14.0,131
42778,25.3,3,373,119,1354,9.0,91
42779,8.0,6,197,124,2545,20.1,106
42780,22.8,8,193,143,4172,28.5,84
42781,28.0,7,293,268,5015,26.7,72
42782,50.4,8,205,64,3178,20.4,146
42783,46.0,7,444,140,2778,22.2,151
42784,37.8,8,406,113,3060,10.6,84
42785,40.7,10,436,270,3713,10.0,114
42786,21.7,7,321,227,2917,25.5,98
42787,43.0,3,481,113,4301,28.9,128
42788,15.6,4,455,86,1324,30.6,70
42789,31.1,4,294,250,2192,15.3,101
42790,38.2,6,334,171,5186,23.3,117
42791,33.7,5,183,156,1900,24.5,71
42792,21.1,10,332,184,3705,12.7,116
42793,52.2,6,200,193,4458,24.9,82
42794,12.1,5,276,268,2792,11.3,134
42795,35.3,9,413,187,3321,15.1,100
42796,39.5,5,167,83,2094,10.3,75
42797,52.7,9,120,95,1801,14.9,87
42798,17.4,6,167,253,4505,10.0,100
42799,22.0,6,198,173,1632,9.9,79
42800,38.9,10,165,198,3555,13.8,150
42801,21.3,8,219,147,2806,9.1,97
42802,23.9,6,103,235,2430,17.1,94
42803,19.1,8,265,232,1791,20.0,98
42804,47.1,10,209,105,3279,29.5,134
42805,51.5,3,427,188,6293,22.9,90
42806,13.6,10,452,232,3434,8.3,100
42807,36.8,8,320,83,6110,9.2,109
42808,14.3,9,496,69,1259,28.0,130
42809,41.1,4,392,228,1285,8.9,74
42810,51.9,10,276,142,2667,9.5,96
42811,29.2,3,345,151,4049,15.0,83
42812,51.4,10,264,135,1530,21.2,80
42813,51.3,6,382,170,5563,16.4,148
42814,9.9,6,174,275,5273,22.2,142
42815,30.5,3,199,215,2996,28.2,138
42816,36.9,8,224,106,4775,9.5,89
42817,14.3,10,359,112,3017,13.8,130
42818,38.3,3,255,52,1360,21.2,128
42819,48.9,8,131,128,2407,24.5,91
42820,32.3,5,265,54,2368,26.6,128
42821,41.7,7,230,224,3276,25.4,84
42822,49.3,3,423,155,2491,12.6,128
42823,25.0,4,235,76,3679,23.1,92
42824,9.5,3,297,246,5102,24.6,79
42825,45.7,5,334,218,1821,32.4,87
42826,9.2,7,244,204,1794,22.5,99
42827,33.1,10,423,247,3133,11.5,84
42828,22.6,4,227,273,1709,23.8,89
42829,30.2,9,433,172,2624,16.5,144
42830,53.1,6,78,186,6126,17.9,93
42831,51.7,6,137,271,1342,11.0,77
42832,44.6,9,200,232,1678,20.8,125
42833,8.3,6,107,277,3151,21.8,114
42834,27.3,10,94,177,3528,31.4,72
42835,28.5,10,186,157,1908,12.4,88
42836,10.0,3,169,233,2626,20.4,81
42837,31.4,9,486,118,3417,19.1,76
42838,17.8,7,433,108,1658,15.6,115
42839,22.0,5,82,73,2205,18.5,91
42840,53.1,5,303,213,4383,18.8,132
42841,13.4,10,448,59,5883,15.2,151
42842,44.0,10,448,168,3244,28.7,118
42843,46.1,10,144,243,6072,27.5,106
42844,23.0,6,407,50,3217,8.0,122
42845,31.9,10,207,200,5147,31.6,146
42846,13.2,10,480,214,2349,11.0,110
42847,35.7,9,278,229,6127,17.4,80
42848,17.3,8,163,126,5495,14.1,109
42849,24.2,7,114,104,4218,20.1,122
42850,11.0,10,399,130,1630,8.9,89
42851,44.4,9,278,234,1776,17.4,106
42852,45.0,10,292,222,2373,10.2,132
42853,42.1,9,90,100,6086,11.3,151
42854,17.4,9,281,89,1260,12.1,130
42855,33.3,9,101,173,5437,19.4,121
42856,35.7,5,147,205,3324,17.0,147
42857,27.6,3,290,64,2079,20.5,84
42858,46.1,7,377,190,3941,31.4,70
42859,11.6,10,180,253,5258,30.1,113
42860,26.3,8,511,196,4823,20.1,75
42861,49.5,10,524,227,2500,31.9,134
42862,43.7,9,358,68,6195,22.7,88
42863,41.0,5,429,185,2601,27.6,132
42864,39.2,3,508,151,2572,15.2,118
42865,48.9,6,471,246,3770,30.2,138
42866,23.0,6,169,111,4028,11.3,122
42867,23.6,4,320,79,5734,23.5,75
42868,33.4,5,318,180,2774,21.1,148
42869,46.1,9,395,167,2116,21.7,143
42870,44.4,8,397,264,6101,27.6,73
42871,48.7,3,237,117,4559,23.0,96
42872,13.6,6,460,55,3385,15.4,77
42873,43.1,3,334,58,3592,30.8,93
42874,19.3,4,508,279,1693,10.5,127
42875,45.1,3,185,162,2627,9.1,137
42876,39.8,4,414,149,6172,30.3,112
42877,16.0,10,423,192,1376,32.7,101
42878,27.2,5,377,199,5082,21.7,101
42879,42.5,3,456,138,2883,12.6,137
42880,14.8,7,429,213,1554,25.1,94
42881,24.1,3,173,174,4656,14.9,143
42882,23.8,4,237,79,4546,23.7,73
42883,26.5,6,97,260,2991,13.7,114
42884,38.8,3,340,273,2375,17.4,129
42885,24.9,10,312,126,5887,27.8,150
42886,10.7,8,494,190,4703,24.9,107
42887,30.0,3,112,192,2369,24.4,94
42888,45.9,7,520,118,4432,14.9,134
42889,18.3,10,100,59,3881,28.2,112
42890,53.3,5,98,105,2987,8.4,88
42891,44.6,7,332,130,3878,31.1,94
42892,47.9,10,177,98,4488,11.5,151
42893,21.6,4,278,172,2540,28.0,115
42894,8.5,5,84,128,3554,23.0,99
42895,20.9,3,491,190,2316,25.3,76
42896,28.1,8,360,134,5353,14.7,121
42897,51.3,7,111,218,3498,17.7,151
42898,18.4,9,386,207,4037,32.1,134
42899,38.2,6,75,175,1215,19.3,87
42900,18.8,7,463,112,4891,27.0,108
42901,31.3,5,208,159,5173,18.0,108
42902,42.4,6,149,205,6291,21.6,88
42903,51.5,10,342,240,5324,12.5,113
42904,8.9,4,383,151,3089,11.6,135
42905,43.2,8,182,122,4437,12.2,81
42906,33.3,7,253,257,1579,22.6,142
42907,53.6,7,497,133,4774,26.2,93
42908,33.7,4,299,95,3133,11.6,124
42909,13.7,7,114,122,5369,29.3,107
42910,36.2,6,171,166,2644,13.4,77
42911,38.9,8,257,73,2108,12.2,129
42912,20.5,4,252,106,1476,32.4,85
42913,50.9,4,316,248,6068,20.7,122
42914,35.4,10,407,122,2876,20.8,121
42915,52.0,7,257,184,1755,14.0,72
42916,43.9,7,437,165,5077,28.3,108
42917,19.7,10,327,153,4187,18.4,80
42918,53.3,7,190,60,1798,21.0,143
42919,39.7,10,212,85,2581,23.4,130
42920,43.9,3,503,256,2578,26.1,87
42921,16.9,7,241,51,3127,17.8,119
42922,15.0,8,525,204,2230,19.6,79
42923,21.0,3,394,199,5766,20.9,117
42924,20.4,9,451,176,2568,14.1,115
42925,43.3,6,171,183,4236,21.1,104
42926,52.7,5,336,146,5374,8.6,73
42927,21.4,9,494,73,2273,15.8,89
42928,39.2,8,320,258,2455,18.5,120
42929,25.6,10,463,108,2636,8.8,132
42930,47.3,3,89,188,2118,11.5,104
42931,25.3,9,349,88,2013,31.9,76
42932,21.6,9,178,146,3017,29.0,114
42933,29.3,10,114,186,2621,29.3,76
42934,9.4,8,196,93,3021,28.0,96
42935,32.7,3,268,195,4584,32.4,144
42936,36.5,7,320,170,5207,24.0,136
42937,51.5,9,352,171,3201,8.5,126
42938,35.4,4,387,260,3637,10.3,141
42939,32.9,5,300,70,3394,15.6,89
42940,33.5,6,195,171,4449,14.7,135
42941,26.3,9,255,164,5418,26.6,71
42942,32.7,6,198,157,2740,23.2,82
42943,10.0,8,522,141,1582,26.4,106
42944,24.5,9,423,97,5575,23.2,141
42945,38.8,3,414,243,3746,30.3,113
42946,19.4,3,447,91,2500,19.5,74
42947,20.7,5,293,105,4957,12.7,150
42948,19.1,8,160,64,6056,9.3,143
42949,30.3,8,402,77,4401,30.7,136
42950,43.0,6,123,86,5152,31.4,87
42951,8.9,6,310,112,2471,20.2,149
42952,53.5,7,505,116,4101,12.3,111
42953,11.8,5,251,127,2280,23.2,111
