name,economy (mpg),cylinders,displacement (cc),power (hp),weight (lb),0-60 mph (s),year
5268,40.9,4,99,122,5443,31.7,117
5269,46.3,9,250,263,6242,19.5,149
5270,38.9,8,474,190,2393,26.6,138
5271,11.7,8,508,85,2171,14.4,94
5272,42.4,7,315,98,4304,20.7,144
5273,36.8,3,392,105,1918,11.4,103
5274,49.2,3,126,261,3476,8.3,131
5275,38.5,9,278,123,4473,11.5,108
5276,42.8,5,319,258,5289,9.9,90
5277,43.1,3,368,138,2256,11.2,84
5278,14.7,6,302,96,1605,23.3,79
5279,23.7,6,267,112,4832,21.0,79
5280,34.5,5,115,98,6052,23.3,144
5281,39.3,7,268,138,4112,9.7,127
5282,52.4,4,400,256,4177,13.4,95
5283,44.1,6,487,129,3062,22.6,133
5284,52.4,7,422,164,5960,13.3,88
5285,34.3,9,471,222,3472,12.2,150
5286,22.4,5,183,242,4450,29.1,124
5287,18.1,6,308,149,2389,23.4,70
5288,22.0,4,464,84,4291,28.9,124
5289,41.6,10,198,61,4376,9.7,122
5290,44.7,3,313,254,3223,19.6,132
5291,21.6,3,497,248,2615,14.9,142
5292,36.3,7,81,152,2228,29.2,81
5293,24.4,5,265,211,3155,29.8,90
5294,34.7,5,73,82,2672,26.7,134
5295,22.8,7,161,277,4000,21.4,126
5296,8.1,5,94,121,2830,24.1,79
5297,18.4,3,431,102,2555,25.8,101
5298,13.6,6,499,113,2876,23.1,143
5299,49.6,5,289,62,6008,13.4,112
5300,41.0,5,432,257,5672,31.7,113
5301,38.6,10,292,89,2280,14.5,98
5302,20.6,3,475,250,2143,27.0,94
5303,22.3,6,284,82,1498,27.8,140
5304,31.1,7,374,229,1721,8.1,141
5305,51.4,5,347,142,2457,32.1,119
5306,24.1,6,438,200,2948,17.8,71
5307,33.2,8,330,194,1403,24.2,145
5308,12.2,6,495,63,5407,16.9,110
5309,10.4,3,240,56,5795,32.5,125
5310,40.7,5,380,54,2691,19.8,89
5311,26.0,9,78,192,2495,10.6,78
5312,50.7,5,303,92,3603,26.9,139
5313,22.0,8,456,237,3706,21.1,145
5314,26.3,9,529,179,4998,23.8,79
5315,15.7,8,320,206,6191,31.0,98
5316,39.4,10,498,98,3595,11.3,72
5317,14.2,4,102,76,6235,22.1,104
5318,12.2,7,487,220,5640,12.2,73
5319,31.4,7,361,116,1530,23.2,122
5320,41.9,6,74,171,5683,21.7,134
5321,33.3,6,237,156,5303,29.2,150
5322,12.7,8,448,150,4739,27.3,137
5323,14.0,9,410,93,2806,21.7,97
5324,37.5,7,89,200,2158,30.5,94
5325,13.2,7,203,231,5324,27.4,104
5326,27.6,9,390,74,3555,14.7,114
5327,27.6,6,119,144,3459,17.4,111
5328,42.3,3,186,149,1588,8.2,98
5329,31.6,7,392,90,1652,27.1,96
5330,26.0,10,144,198,1936,12.2,83
5331,18.7,8,252,203,5075,12.4,73
5332,13.1,5,477,101,4712,13.3,140
5333,9.5,8,467,170,3934,16.1,134
5334,21.8,6,375,186,1391,16.9,110
5335,45.1,3,201,269,2588,17.1,118
5336,19.7,5,145,76,1494,23.3,114
5337,49.6,5,285,153,5733,15.9,72
5338,46.7,7,266,201,2846,31.1,78
5339,10.9,7,118,64,2545,12.9,80
5340,40.4,9,349,202,4530,26.6,148
5341,48.0,10,183,75,2360,23.7,146
5342,23.2,7,230,186,3272,26.4,106
5343,38.4,6,513,92,3491,16.0,84
5344,45.4,4,97,264,1811,22.6,94
5345,9.0,9,360,149,4798,25.4,112
5346,8.8,6,455,104,5873,30.9,89
5347,9.9,5,466,121,1934,20.9,123
5348,24.2,10,129,259,4426,19.4,98
5349,31.4,8,499,103,6186,13.3,123
5350,44.7,6,80,231,2760,32.8,114
5351,52.6,4,308,177,4447,8.4,88
5352,21.5,9,188,67,5795,23.6,120
5353,53.8,4,435,235,5953,20.0,130
5354,29.1,8,106,111,6006,17.5,110
5355,44.4,3,502,54,3305,19.8,126
5356,14.3,7,395,246,1745,14.1,139
5357,51.7,4,324,186,2303,13.1,102
5358,26.8,4,180,170,2997,9.2,81
5359,46.8,3,341,279,5727,18.5,118
5360,23.8,5,173,242,1869,16.4,142
5361,41.3,7,306,119,6236,15.4,135
5362,48.3,10,422,278,5815,14.1,107
5363,50.7,9,128,278,1961,31.2,96
5364,26.4,6,185,276,2863,26.1,120
5365,30.0,4,76,224,4651,14.9,146
5366,17.2,3,476,103,6056,12.9,143
5367,24.4,9,376,224,2945,16.0,122
5368,53.2,8,513,235,2179,31.7,107
5369,40.6,4,321,212,2332,14.5,98
5370,24.1,6,424,167,3671,19.6,101
5371,46.2,7,108,110,3851,10.3,109
5372,11.2,6,160,189,2923,31.6,124
5373,9.4,8,317,102,2410,30.5,97
5374,27.0,4,253,151,2325,28.0,137
5375,31.6,5,456,53,1817,29.9,136
5376,35.7,3,342,96,6226,32.6,141
5377,47.8,10,481,95,2699,18.1,73
5378,44.3,3,263,178,3048,31.8,89
5379,32.0,4,186,274,5384,32.0,113
5380,51.2,7,296,129,3864,26.6,89
5381,27.4,5,294,190,2523,18.8,77
5382,13.8,10,428,204,5593,20.5,150
5383,49.4,4,257,194,1788,13.7,143
5384,31.9,6,360,169,3556,16.6,134
5385,19.2,5,396,209,2187,30.3,136
5386,35.4,9,283,240,5043,11.6,151
5387,32.9,3,225,249,2805,19.6,116
5388,47.2,4,318,202,2549,10.3,100
5389,19.6,5,121,72,4118,15.9,98
5390,8.7,5,286,251,3519,16.7,87
5391,41.2,5,231,219,5533,16.1,151
5392,45.7,10,203,58,5576,18.7,74
5393,9.5,3,200,86,5605,29.4,140
5394,40.9,6,501,78,2100,16.4,118
5395,21.3,9,285,129,6145,15.0,106
5396,15.4,8,429,120,5186,26.3,107
5397,20.9,5,302,65,5810,28.0,119
5398,10.8,9,212,80,2119,8.6,104
5399,34.9,6,205,85,1662,31.3,93
5400,23.8,8,158,165,5245,25.5,98
5401,46.9,8,360,82,5755,29.8,121
5402,51.5,3,142,60,3895,22.4,114
5403,13.1,8,469,176,4586,14.6,142
5404,47.0,6,101,198,4204,23.5,151
5405,21.1,5,211,236,2408,24.1,124
5406,35.8,4,463,171,1578,17.8,129
5407,29.5,5,263,154,2492,14.3,103
5408,52.4,9,462,140,2739,26.6,136
5409,8.6,3,267,79,2503,29.7,142
5410,12.1,7,396,161,4640,23.2,146
5411,24.8,6,386,86,4344,8.5,133
5412,11.3,7,519,62,1957,25.6,143
5413,37.5,4,490,64,2379,22.4,149
5414,9.0,3,310,73,4748,9.4,121
5415,34.8,8,516,135,3255,22.5,106
5416,12.1,4,452,176,2208,27.0,143
5417,42.9,7,430,263,6149,11.6,87
5418,50.8,3,359,128,5876,31.6,86
5419,22.5,7,110,262,4837,11.4,95
5420,23.2,8,99,72,2858,9.2,140
5421,34.5,9,430,88,2466,27.4,92
5422,35.8,6,463,215,4528,9.4,121
5423,38.5,6,528,171,4291,16.3,125
5424,12.5,3,139,241,5157,19.8,80
5425,12.8,3,459,239,1649,19.7,134
5426,43.8,5,125,83,2609,22.5,86
5427,31.5,7,438,135,4919,18.3,105
5428,48.5,10,161,223,6076,31.5,84
5429,24.5,3,237,264,2065,28.9,89
5430,41.1,7,226,136,3048,13.0,76
5431,19.3,3,96,118,5159,32.3,95
5432,16.3,6,479,67,3343,18.0,78
5433,24.6,3,93,246,3458,17.8,81
5434,42.6,6,115,253,2130,25.7,140
5435,16.2,9,473,277,5921,21.7,96
5436,28.9,8,156,171,3499,30.8,75
5437,49.7,10,236,196,4584,21.8,95
5438,37.5,7,466,268,3219,16.8,116
5439,34.7,7,165,54,5496,17.3,108
5440,14.6,6,193,76,4890,12.0,77
5441,9.5,5,117,147,3656,27.6,104
5442,38.4,4,250,238,2076,18.1,119
5443,50.9,3,511,173,1659,12.6,90
5444,21.3,5,102,61,2110,13.0,80
5445,39.1,3,323,114,3990,17.5,147
5446,8.0,9,394,237,1617,19.9,119
5447,21.4,7,458,81,4719,19.9,103
5448,29.6,3,180,84,2809,24.6,80
5449,30.3,4,288,135,2536,15.8,114
5450,48.5,8,75,238,2466,26.5,140
5451,26.7,7,147,199,3113,10.1,118
5452,32.7,3,142,60,1261,17.2,70
5453,31.6,8,318,57,1311,24.4,116
5454,27.8,5,517,71,5254,10.2,80
5455,29.4,3,254,231,5648,30.2,110
5456,13.6,7,510,201,4644,31.7,102
5457,33.6,8,334,163,5270,29.5,110
5458,35.0,9,75,54,3239,25.5,102
5459,45.8,4,113,232,5716,20.3,140
5460,24.4,4,200,106,2521,10.0,113
5461,30.0,6,182,110,3266,18.2,127
5462,51.5,6,291,142,3898,20.8,129
5463,52.2,7,117,113,4615,20.7,100
5464,41.8,9,77,69,5933,12.8,116
5465,17.9,4,352,279,5810,14.7,133
5466,46.3,7,127,147,3755,30.3,130
5467,37.9,3,148,135,2905,12.3,79
5468,53.1,5,337,250,5791,14.2,120
5469,29.6,5,104,138,5200,10.6,142
5470,19.1,5,373,115,4919,29.2,119
5471,8.8,3,488,68,5007,24.3,86
5472,53.7,3,287,85,2867,15.6,104
5473,35.8,6,83,236,5188,24.6,89
5474,19.3,9,365,191,1585,17.7,102
5475,51.3,3,517,53,3484,27.7,114
5476,29.0,6,216,112,2161,23.9,91
5477,32.7,4,237,245,6256,29.6,125
5478,42.0,4,125,206,3151,18.7,109
5479,51.1,3,249,122,5037,20.2,107
5480,20.9,4,385,157,1294,24.4,134
5481,26.0,3,71,172,4694,27.7,115
5482,33.1,7,529,75,4984,17.9,134
5483,24.2,5,374,93,3454,11.3,150
5484,16.8,4,390,138,3272,8.6,94
5485,9.1,10,169,221,1585,23.5,138
5486,35.0,3,408,77,6147,10.2,112
5487,24.1,7,116,149,6038,16.9,103
5488,39.5,7,316,197,5881,11.8,123
5489,49.8,9,110,177,2093,17.0,124
5490,46.0,8,434,146,3721,15.7,132
5491,44.5,8,264,98,1811,9.4,114
5492,52.3,7,231,221,2773,29.7,106
5493,15.6,6,157,108,3867,25.9,139
5494,8.9,7,225,247,4647,31.0,93
5495,17.0,3,184,202,4402,17.1,95
5496,12.8,10,299,218,2695,20.1,112
5497,35.1,3,162,138,4401,24.2,123
5498,40.6,6,79,151,3327,17.8,70
5499,42.3,6,330,106,4861,27.8,94
5500,15.3,4,195,223,4761,20.8,93
5501,24.2,8,196,174,4757,18.6,151
5502,52.5,6,129,203,5575,25.1,117
5503,29.5,8,375,57,1886,23.4,130
5504,41.9,8,291,155,2139,13.8,145
5505,41.3,8,114,219,1245,14.6,114
5506,19.3,5,369,102,4435,20.8,78
5507,13.2,5,276,115,5516,26.6,84
5508,22.4,4,114,185,1780,25.0,137
5509,29.0,6,290,199,4281,29.4,105
5510,30.5,4,293,277,5923,23.5,146
5511,17.1,10,365,206,3895,9.9,146
5512,13.5,7,135,114,5948,26.7,133
5513,21.2,4,458,277,4388,28.0,143
5514,14.5,8,179,123,3336,8.8,105
5515,44.9,7,397,267,1219,22.5,115
5516,44.0,3,384,140,5273,10.4,84
5517,33.3,8,116,119,4120,26.3,79
5518,11.0,9,278,171,4547,24.2,74
5519,28.5,8,130,141,1957,14.6,144
5520,22.8,10,140,163,5593,32.8,125
5521,18.0,6,210,261,5755,13.9,119
5522,11.3,4,238,141,4692,32.9,95
5523,34.5,10,385,254,2925,10.3,140
5524,42.3,10,318,56,5184,8.1,103
5525,49.9,4,145,171,5486,24.1,99
5526,40.7,8,386,128,1392,24.3,113
5527,15.6,7,89,177,1685,17.4,135
5528,38.8,8,371,260,3049,21.9,100
5529,53.1,8,499,267,5704,30.2,110
5530,33.4,10,93,148,1405,30.4,99
5531,41.7,9,95,253,4790,17.0,119
5532,40.1,6,367,78,4587,14.2,112
5533,39.8,10,260,162,1488,10.7,126
5534,46.8,10,76,240,3138,32.5,94
5535,11.5,7,469,229,4327,27.3,81
5536,26.2,3,93,191,3052,12.0,72
5537,50.5,10,405,197,4428,30.4,101
5538,32.7,10,331,130,4766,9.8,86
5539,29.8,10,280,215,1661,11.6,100
5540,8.2,7,320,220,4630,30.9,122
5541,36.6,9,499,274,3268,29.3,127
5542,19.8,9,440,198,3393,24.1,140
5543,33.7,4,240,182,6137,8.5,143
5544,47.3,3,326,175,4633,25.7,114
5545,34.6,7,206,272,1634,20.7,84
5546,46.8,3,112,249,1467,21.2,133
5547,20.3,6,438,187,2349,20.1,96
5548,9.0,9,232,100,2539,17.8,108
5549,17.6,9,442,266,4547,22.4,123
5550,25.6,5,212,161,4884,18.2,109
5551,21.6,7,159,271,3094,31.0,102
5552,40.7,9,527,218,2650,13.6,121
5553,17.1,7,142,193,3082,22.7,107
5554,8.9,3,371,96,3996,30.9,116
5555,10.2,3,342,243,5385,21.6,141
5556,51.8,6,93,125,2667,21.1,77
5557,23.4,6,418,171,1612,13.3,113
5558,11.9,10,229,171,2424,14.2,78
5559,36.9,3,284,51,6056,10.6,95
5560,46.0,4,315,88,1736,32.1,105
5561,25.5,3,285,82,6211,8.6,119
5562,18.6,5,275,217,4555,21.6,116
5563,44.4,5,139,242,1935,23.5,142
5564,13.2,10,245,261,3247,19.3,78
5565,37.7,4,223,274,2959,31.6,134
5566,14.3,8,256,173,3413,23.1,103
5567,15.7,8,344,82,2349,12.8,80
5568,26.6,7,327,255,5936,13.2,151
5569,52.2,4,129,86,5753,13.6,148
5570,19.2,6,218,134,1957,13.3,72
5571,39.6,9,369,272,3038,18.1,123
5572,12.6,6,141,155,4475,13.6,118
5573,44.3,5,362,267,3223,19.2,85
5574,22.3,10,317,74,3376,19.2,138
5575,52.6,3,453,121,1366,9.1,146
5576,23.8,8,433,257,5595,22.9,77
5577,32.1,5,137,114,5464,13.1,90
5578,32.2,7,397,52,5629,30.7,148
5579,38.6,9,315,273,4491,26.8,119
5580,21.5,6,98,171,1610,14.6,130
5581,18.5,4,151,244,4904,12.1,109
5582,32.9,8,451,234,5540,17.6,151
5583,53.7,3,189,67,3896,20.8,118
5584,49.5,3,385,261,3938,30.0,133
5585,11.9,4,339,130,3815,21.8,148
5586,21.5,7,101,167,5481,9.8,77
5587,42.2,3,517,235,2328,20.8,118
5588,17.1,10,459,236,3733,15.5,108
5589,29.1,6,509,62,6034,17.9,141
5590,22.9,5,98,77,1953,14.1,96
5591,27.6,6,529,63,2429,17.3,82
5592,18.5,5,87,212,4438,26.1,119
5593,8.3,5,183,82,1230,20.1,147
5594,53.3,6,520,141,2011,16.4,141
5595,46.4,10,290,111,2548,23.6,95
5596,11.2,9,384,267,3475,17.3,149
5597,43.3,4,437,178,4271,25.9,85
5598,8.3,10,80,56,3228,26.1,105
5599,19.2,10,367,56,2861,15.3,151
5600,43.7,9,123,234,3830,24.5,70
5601,34.2,7,193,272,2320,19.6,131
5602,21.1,10,438,186,2157,18.5,100
5603,13.1,3,299,250,4437,10.0,123
5604,39.6,9,374,236,4940,25.8,122
5605,49.1,3,259,59,3285,29.1,101
5606,48.9,9,156,134,5477,11.4,127
5607,50.3,5,512,89,4746,22.0,132
5608,38.9,7,462,207,4688,31.4,120
5609,40.4,5,507,128,4729,18.0,147
5610,30.6,6,512,97,5509,16.8,108
5611,16.4,9,326,209,2102,19.2,85
5612,43.5,8,253,127,2059,29.7,79
5613,34.8,3,484,176,2026,14.9,108
5614,12.6,10,390,234,1788,12.6,71
5615,27.4,6,510,55,3971,15.0,95
5616,48.1,8,421,138,3188,15.7,121
5617,37.1,6,452,122,2614,20.5,140
5618,8.4,6,301,201,1530,8.4,77
5619,14.3,10,176,114,2569,29.2,78
5620,51.0,7,77,181,1254,17.6,98
5621,42.4,3,373,231,6174,11.2,93
5622,29.1,10,493,254,4976,21.6,130
5623,8.7,9,323,105,1282,23.4,150
5624,27.6,3,445,262,2285,28.7,146
5625,10.4,5,394,200,4520,15.1,93
5626,12.3,4,244,264,3549,28.5,148
5627,43.8,7,184,219,1658,19.1,84
5628,38.2,10,233,160,5377,24.8,91
5629,27.4,4,515,208,1828,13.3,146
5630,12.1,6,524,207,5735,10.8,84
5631,49.4,7,77,220,6203,32.3,79
5632,27.3,3,170,146,4290,27.0,101
5633,38.2,9,237,265,2413,23.3,84
5634,32.2,6,487,184,2858,28.3,109
5635,11.4,8,229,57,1794,29.6,147
5636,32.0,9,491,139,2679,10.1,82
5637,48.5,9,181,86,4661,17.3,105
5638,18.7,4,373,274,6188,9.1,149
5639,11.2,3,369,254,1666,13.6,132
5640,20.5,7,402,251,2086,32.6,90
5641,47.4,6,438,98,4567,22.5,129
5642,22.3,6,271,235,6236,22.6,105
5643,40.5,6,472,80,6081,12.3,72
5644,44.0,10,106,183,5284,18.7,128
5645,33.3,6,101,147,5780,23.4,144
5646,16.9,3,257,115,3255,25.5,94
5647,51.1,6,264,90,5920,11.9,76
5648,49.0,9,521,67,2145,23.1,118
5649,50.2,3,138,155,3155,22.0,128
5650,20.9,9,117,132,1372,16.4,107
5651,26.6,7,236,269,5228,14.3,87
5652,42.8,4,474,182,3702,30.7,107
5653,23.3,6,499,229,4657,22.3,78
5654,16.0,7,474,206,4581,13.8,119
5655,33.8,3,72,175,2951,9.6,133
5656,52.8,7,263,260,2324,15.1,107
5657,18.5,3,452,166,5327,31.9,133
5658,17.2,9,359,271,4551,30.4,132
5659,12.9,6,292,252,5636,32.4,122
5660,41.4,5,512,201,2853,10.3,73
5661,8.6,3,356,92,2134,25.7,110
5662,21.9,6,284,244,4469,23.7,108
5663,53.8,4,379,188,1933,13.6,117
5664,35.0,5,439,182,4653,20.7,139
5665,41.1,4,394,159,1404,21.7,114
5666,36.2,3,301,191,3983,21.3,76
5667,49.4,8,453,120,3918,18.0,134
5668,23.6,5,207,200,5614,23.6,106
5669,43.1,9,408,269,3361,25.4,122
5670,33.7,5,297,165,6156,13.3,101
5671,31.7,4,419,224,2310,30.7,125
5672,13.5,9,208,67,5973,29.8,93
5673,9.0,3,441,174,1661,22.2,125
5674,39.5,9,413,255,5810,23.5,103
5675,11.5,7,101,247,5905,29.7,117
5676,14.7,9,336,92,3551,31.5,83
5677,38.6,3,385,93,1840,25.9,91
5678,40.4,3,465,105,6258,15.7,86
5679,11.6,3,277,117,2967,31.6,115
5680,46.9,5,282,199,3935,19.5,124
5681,19.5,5,328,103,1302,23.5,80
5682,30.0,8,411,75,3535,26.4,115
5683,38.0,3,501,232,1774,17.1,124
5684,50.7,10,123,107,3145,28.6,93
5685,44.5,5,390,256,3243,18.5,126
5686,34.6,5,314,244,6043,12.5,103
5687,44.0,6,515,276,5663,12.5,133
5688,23.6,8,110,263,5844,32.4,115
5689,47.9,7,245,211,6246,10.0,134
5690,53.9,3,513,175,3467,16.4,144
5691,52.8,4,112,98,5295,16.5,122
5692,51.4,3,480,67,1829,27.3,115
5693,38.6,9,177,218,1393,18.0,150
5694,51.6,8,216,171,1459,8.7,104
5695,9.9,4,214,140,1477,11.7,102
5696,44.1,6,187,100,5165,14.0,77
5697,15.9,7,96,194,4445,12.6,79
5698,46.0,7,529,142,4069,14.4,130
5699,33.8,10,394,103,1764,29.5,132
5700,26.6,6,295,157,3092,28.5,102
5701,41.0,10,373,59,5491,11.2,102
5702,52.9,10,439,185,2154,25.0,84
5703,32.2,9,476,278,3148,16.2,80
5704,15.7,4,250,92,3347,8.3,101
5705,29.9,9,242,59,2351,16.3,93
5706,20.4,5,414,138,5302,22.3,140
5707,31.9,6,210,200,5325,28.7,117
5708,23.0,7,381,256,5487,23.3,128
5709,24.3,4,140,276,1276,8.7,123
5710,48.2,10,444,183,1833,17.0,133
5711,49.5,7,226,208,5098,26.3,95
5712,30.6,5,215,141,2996,21.5,119
5713,13.6,3,119,223,2699,12.5,141
5714,45.3,3,318,215,3754,13.5,84
5715,12.4,5,475,273,3815,28.8,92
5716,50.3,7,148,159,3680,29.3,77
5717,14.4,10,434,133,1424,23.5,100
5718,22.7,3,440,217,4259,21.4,77
5719,47.0,8,291,176,2606,15.9,121
5720,22.9,7,405,245,2383,31.6,131
5721,13.3,9,124,216,3588,19.6,97
5722,13.3,3,335,157,3990,22.5,141
5723,21.4,4,191,244,2026,29.1,99
5724,42.7,3,238,111,3435,28.7,119
5725,18.4,6,129,125,2977,30.3,129
5726,39.7,6,169,193,5821,24.6,103
5727,33.0,5,100,154,1783,18.0,125
5728,15.3,6,470,167,3124,8.0,96
5729,21.8,10,186,166,1608,28.8,136
5730,46.4,3,417,121,6251,14.2,129
5731,23.3,7,95,192,1328,23.9,85
5732,35.6,3,283,192,2993,12.2,75
5733,33.8,5,147,232,6097,21.3,138
5734,10.6,5,115,255,1738,20.6,90
5735,34.6,10,198,118,2118,26.3,123
5736,24.7,8,77,204,3118,14.5,135
5737,9.8,9,141,82,2356,9.1,90
5738,28.7,3,190,276,1590,21.9,78
5739,14.9,8,465,73,4901,18.6,97
5740,40.6,4,299,273,5484,10.1,130
5741,19.9,8,83,213,1930,28.5,100
5742,39.8,8,136,232,1875,25.2,144
5743,18.7,8,340,203,1324,21.2,136
5744,52.3,8,326,117,2415,29.3,96
5745,36.4,5,126,217,5178,11.8,99
5746,14.4,10,471,228,5938,19.6,135
5747,43.0,7,146,264,4466,10.6,136
5748,37.8,6,213,270,1669,26.0,80
5749,43.2,4,172,132,5860,20.4,145
5750,34.8,3,300,133,2617,9.2,95
5751,29.7,9,218,83,5261,8.6,151
5752,18.7,4,501,232,4795,9.1,117
5753,31.2,10,337,117,4087,8.0,104
5754,38.7,10,272,130,5615,27.8,119
5755,48.4,4,100,226,4994,20.0,81
5756,24.5,6,346,196,3357,10.2,148
5757,38.7,10,436,136,4294,23.9,135
5758,35.0,6,282,214,6090,25.8,140
5759,27.2,8,82,56,4958,20.0,75
5760,42.1,6,248,229,6005,15.3,116
5761,38.3,6,348,267,1417,12.7,95
5762,22.6,7,359,87,3607,10.2,145
5763,16.5,6,86,54,4651,22.6,72
5764,50.8,5,431,132,6229,16.6,106
5765,48.3,8,226,63,2289,32.9,145
5766,19.0,4,177,207,5656,17.7,80
5767,17.9,7,287,148,6012,25.6,145
5768,16.3,6,116,212,4612,9.4,93
5769,41.7,4,334,218,4886,28.6,75
5770,37.6,4,477,92,1887,9.3,143
5771,46.7,8,99,278,5574,17.5,134
5772,23.4,7,258,67,1931,19.4,117
5773,23.9,6,405,101,1540,25.1,99
5774,39.3,5,232,159,1398,10.9,118
5775,10.6,6,477,163,1750,22.6,88
5776,8.4,6,476,162,6024,16.0,94
5777,13.7,4,509,260,5387,13.6,85
5778,52.8,5,236,79,2531,11.3,100
5779,47.1,7,474,234,2323,13.0,129
5780,43.9,5,469,273,3338,16.9,149
5781,28.2,3,351,114,1946,12.0,113
5782,28.7,4,446,96,5088,28.0,94
5783,13.6,3,282,120,4768,26.5,93
5784,44.1,5,170,273,3343,29.0,127
5785,9.7,9,353,93,6022,24.7,106
5786,43.0,6,184,175,3643,10.2,110
5787,46.3,5,249,183,3342,28.9,105
5788,42.7,3,148,180,5617,28.7,81
5789,39.7,6,259,77,2652,11.5,99
5790,9.0,9,419,247,2227,31.4,126
5791,10.8,4,188,129,5902,24.7,109
5792,51.2,5,172,155,3796,29.4,115
5793,10.2,9,515,225,3944,32.2,99
5794,24.4,3,402,268,1719,23.9,142
5795,42.7,9,133,92,3313,13.4,89
5796,9.2,3,430,129,6105,31.5,127
5797,23.8,5,476,277,1280,16.9,91
5798,49.5,8,173,94,1343,15.8,74
5799,30.8,7,369,59,3449,20.7,128
5800,27.1,6,188,82,5735,28.3,71
5801,20.7,9,454,163,4695,32.7,126
5802,37.5,6,152,230,6284,32.5,108
5803,9.6,4,451,234,3687,8.0,140
5804,30.4,8,484,218,4478,10.1,131
5805,37.0,9,235,95,5015,30.8,132
5806,22.5,9,200,99,6071,16.1,104
5807,49.6,3,374,252,3539,17.1,126
5808,33.0,8,377,118,2335,18.6,100
5809,15.3,6,513,233,3889,15.3,135
5810,48.4,4,451,278,3584,24.5,142
5811,13.0,5,279,164,5922,9.5,136
5812,11.1,4,285,65,5774,19.2,82
5813,9.8,7,304,56,5580,11.3,84
5814,31.9,6,206,119,5905,28.6,73
5815,13.2,4,456,251,5457,25.4,73
5816,49.5,4,444,134,2807,14.3,147
5817,20.3,5,319,231,4960,32.2,123
5818,31.7,8,507,227,3714,18.7,102
5819,24.1,7,500,83,1255,22.1,100
5820,25.3,3,151,232,2166,24.3,89
5821,40.4,8,182,203,5459,24.9,115
5822,30.5,8,356,203,1280,21.3,73
5823,10.8,3,430,96,4676,27.7,85
5824,39.5,4,395,113,3169,14.6,106
5825,32.9,5,190,151,4381,24.6,92
5826,41.0,7,250,276,2740,27.1,125
5827,36.8,6,410,82,2405,13.3,137
5828,15.4,5,353,85,3491,17.3,116
5829,8.3,10,262,56,2151,26.4,122
5830,33.2,10,483,107,1556,19.0,125
5831,25.4,3,301,119,3510,10.7,77
5832,33.4,6,317,159,3606,31.2,110
5833,45.4,8,273,177,1861,20.6,137
5834,18.8,10,506,132,1235,31.1,112
5835,18.5,5,399,231,3997,15.5,132
5836,29.2,8,279,157,3443,13.6,129
5837,21.1,6,260,82,6200,30.3,80
5838,31.7,3,152,74,3921,32.3,96
5839,24.0,5,319,182,5312,8.8,133
5840,21.7,6,512,109,4576,17.6,99
5841,51.9,5,89,137,3638,19.0,137
5842,47.9,7,362,242,1822,25.3,102
5843,36.9,3,137,70,2377,11.6,146
5844,14.1,4,85,112,4198,14.2,151
5845,15.5,8,462,214,4125,24.7,142
5846,33.7,9,337,112,4220,29.6,96
5847,36.0,5,237,128,1523,29.2,128
5848,31.1,9,446,169,5779,22.4,79
5849,10.7,9,172,185,3318,8.9,77
5850,25.0,8,521,51,4340,27.9,125
5851,35.5,9,310,82,4824,29.1,73
5852,44.4,5,432,73,5017,19.8,128
5853,18.2,10,291,153,3958,12.2,82
5854,24.9,9,405,239,5016,12.5,131
5855,13.3,10,344,226,4332,22.7,100
5856,49.7,10,353,169,1341,18.7,144
5857,24.0,9,341,60,1835,8.7,70
5858,32.1,3,400,255,3861,17.2,84
5859,39.4,5,515,186,3827,27.0,131
5860,19.8,4,191,106,6189,9.8,97
5861,10.0,9,270,72,3880,31.3,141
5862,17.5,8,292,104,2806,14.9,148
5863,19.7,10,248,253,3730,11.8,140
5864,48.6,9,487,257,3358,32.9,136
5865,16.3,9,242,212,3306,23.1,90
5866,36.0,8,79,237,5341,29.5,104
5867,18.2,3,86,151,4371,16.9,88
5868,11.3,6,139,204,4101,19.5,129
5869,16.7,7,429,274,1769,14.5,103
5870,42.5,5,464,258,1662,24.7,72
5871,37.4,5,124,120,3587,11.0,122
5872,39.3,7,190,53,1220,23.4,104
5873,30.1,8,114,126,1301,27.0,80
5874,46.4,6,119,151,4005,28.0,106
5875,30.1,7,324,274,3273,15.9,144
5876,8.8,4,320,62,3688,9.0,151
5877,15.6,7,274,145,2313,21.2,89
5878,48.1,4,290,220,1936,21.9,136
5879,20.8,5,239,178,2515,28.2,122
5880,9.7,3,101,112,2463,21.4,147
5881,46.1,10,339,97,1565,21.1,151
5882,20.8,6,83,64,2004,9.7,109
5883,21.8,4,432,137,2289,17.5,87
5884,24.0,9,282,53,6080,31.6,134
5885,14.0,4,289,131,4595,31.0,110
5886,17.0,5,115,58,3296,8.4,109
5887,45.2,4,126,121,5048,16.9,78
5888,13.9,8,361,93,3539,14.6,132
5889,9.0,5,373,241,2904,22.2,144
5890,19.4,6,434,84,2415,17.9,81
5891,19.2,8,237,60,2592,8.9,124
5892,40.1,7,397,62,2662,18.0,141
5893,9.0,10,227,144,1652,9.2,151
5894,15.9,3,455,71,4999,12.9,109
5895,35.1,6,140,269,6041,20.6,80
5896,41.2,4,425,228,2833,18.1,102
5897,11.7,4,493,141,3043,19.3,143
5898,51.7,8,151,130,5337,25.0,150
5899,29.1,5,520,165,3182,23.8,107
5900,48.3,3,346,95,3232,13.2,99
5901,35.6,10,301,261,5003,30.8,150
